station,window_months,window_start_month,window_end_month,rolling_mean_cfs,partial_months_in_window,unusable_months_in_window,historical_rank_lowest,historical_n,low_flow_percentile
San Marcos Springs,24,1988-09-01,1990-08-01,106.59643817204301,0,0,42,819,5.128205128205128
San Marcos Springs,24,1988-11-01,1990-10-01,106.77470878136201,0,0,43,819,5.25030525030525
San Marcos Springs,24,1988-10-01,1990-09-01,106.83116039426523,0,0,44,819,5.372405372405373
San Marcos Springs,24,1988-12-01,1990-11-01,106.89693100358423,0,0,45,819,5.4945054945054945
San Marcos Springs,24,1989-01-01,1990-12-01,107.04881272401434,0,0,46,819,5.616605616605617
San Marcos Springs,24,1963-05-01,1965-04-01,107.49007671663401,0,0,47,819,5.738705738705739
San Marcos Springs,24,1988-06-01,1990-05-01,107.93680555555555,0,0,48,819,5.86080586080586
San Marcos Springs,24,1962-10-01,1964-09-01,108.16895216466267,0,0,49,819,5.982905982905983
San Marcos Springs,24,1988-05-01,1990-04-01,108.71771953405018,0,0,50,819,6.105006105006105
San Marcos Springs,36,2023-06-01,2026-05-01,94.19270529865635,0,0,1,807,0.12391573729863693
San Marcos Springs,36,2023-07-01,2026-06-01,94.32233492828598,0,0,2,807,0.24783147459727387
San Marcos Springs,36,2023-05-01,2026-04-01,94.5168689784652,1,0,3,807,0.37174721189591076
San Marcos Springs,36,2023-04-01,2026-03-01,94.77705416365038,1,0,4,807,0.49566294919454773
San Marcos Springs,36,2023-03-01,2026-02-01,95.01630147547834,1,0,5,807,0.6195786864931847
San Marcos Springs,36,2023-08-01,2026-07-01,95.0571019533756,0,0,6,807,0.7434944237918215
San Marcos Springs,36,2022-07-01,2025-06-01,95.09468942564048,1,0,7,807,0.8674101610904585
San Marcos Springs,36,2022-08-01,2025-07-01,95.21028082348994,1,0,8,807,0.9913258983890955
San Marcos Springs,36,2023-02-01,2026-01-01,95.29606338024024,1,0,9,807,1.1152416356877324
San Marcos Springs,36,2022-06-01,2025-05-01,95.42709683304788,1,0,10,807,1.2391573729863694
San Marcos Springs,36,2023-01-01,2025-12-01,95.46362610425459,1,0,11,807,1.3630731102850062
San Marcos Springs,36,2022-09-01,2025-08-01,95.47461774105267,1,0,12,807,1.486988847583643
San Marcos Springs,36,2022-10-01,2025-09-01,95.57646959290452,1,0,13,807,1.6109045848822798
San Marcos Springs,36,2022-12-01,2025-11-01,95.63208488561659,1,0,14,807,1.734820322180917
San Marcos Springs,36,2022-11-01,2025-10-01,95.6857885893203,1,0,15,807,1.858736059479554
San Marcos Springs,36,2022-05-01,2025-04-01,96.64483876853176,1,0,16,807,1.982651796778191
San Marcos Springs,36,2022-04-01,2025-03-01,98.31243136112435,1,0,17,807,2.1065675340768277
San Marcos Springs,36,2022-03-01,2025-02-01,100.64845286650069,1,0,18,807,2.2304832713754648
San Marcos Springs,36,2022-02-01,2025-01-01,102.99666715221498,1,0,19,807,2.3543990086741013
San Marcos Springs,36,2022-01-01,2024-12-01,105.12121912354115,1,0,20,807,2.478314745972739
San Marcos Springs,36,2021-12-01,2024-11-01,107.69379976870243,1,0,21,807,2.6022304832713754
San Marcos Springs,36,2021-11-01,2024-10-01,111.12713310203577,1,0,22,807,2.7261462205700124
San Marcos Springs,36,1962-02-01,1965-01-01,111.69431893756143,0,0,23,807,2.8500619578686495
San Marcos Springs,36,1962-01-01,1964-12-01,112.63249098057219,0,0,24,807,2.973977695167286
San Marcos Springs,36,1962-03-01,1965-02-01,112.75483481057731,0,0,25,807,3.0978934324659235
San Marcos Springs,36,2021-10-01,2024-09-01,113.6683517400286,1,0,26,807,3.2218091697645597
San Marcos Springs,36,1962-04-01,1965-03-01,113.82203911165257,0,0,27,807,3.3457249070631967
San Marcos Springs,36,1961-12-01,1964-11-01,113.95596768308114,0,0,28,807,3.469640644361834
San Marcos Springs,36,1962-05-01,1965-04-01,114.74518725980072,0,0,29,807,3.593556381660471
San Marcos Springs,36,2021-09-01,2024-08-01,115.18131470299157,1,0,30,807,3.717472118959108
San Marcos Springs,36,1961-11-01,1964-10-01,115.2726343497478,0,0,31,807,3.841387856257745
San Marcos Springs,36,1962-06-01,1965-05-01,116.54357435657491,0,0,32,807,3.965303593556382
San Marcos Springs,36,1961-10-01,1964-09-01,116.68302861498078,0,0,33,807,4.089219330855019
San Marcos Springs,36,2021-08-01,2024-07-01,116.8399168535292,1,0,34,807,4.2131350681536555
San Marcos Springs,36,2021-02-01,2024-01-01,117.02121522444104,1,0,35,807,4.337050805452292
San Marcos Springs,36,2021-01-01,2023-12-01,117.37246970472776,1,0,36,807,4.4609665427509295
San Marcos Springs,36,1988-02-01,1991-01-01,117.92377487331603,0,0,37,807,4.584882280049566
San Marcos Springs,36,1988-01-01,1990-12-01,118.24008311704362,0,0,38,807,4.708798017348203
San Marcos Springs,36,1961-09-01,1964-08-01,118.3728434297956,0,0,39,807,4.83271375464684
San Marcos Springs,36,2020-12-01,2023-11-01,118.39397508107186,1,0,40,807,4.956629491945478
San Marcos Springs,36,2021-07-01,2024-06-01,118.51823226571558,1,0,41,807,5.080545229244114
San Marcos Springs,36,2021-03-01,2024-02-01,118.62223465520184,1,0,42,807,5.204460966542751
San Marcos Springs,36,1988-03-01,1991-02-01,118.69980798771121,0,0,43,807,5.328376703841388
San Marcos Springs,36,1962-07-01,1965-06-01,119.46024102324158,0,0,44,807,5.452292441140025
San Marcos Springs,36,2020-11-01,2023-10-01,119.59397508107186,1,0,45,807,5.5762081784386615
San Marcos Springs,36,1988-04-01,1991-03-01,119.64783666154634,0,0,46,807,5.700123915737299
San Marcos Springs,36,2021-04-01,2024-03-01,119.7978618953452,1,0,47,807,5.8240396530359355
San Marcos Springs,36,2021-06-01,2024-05-01,120.16267671016003,1,0,48,807,5.947955390334572
San Marcos Springs,36,2021-05-01,2024-04-01,120.41267671016003,1,0,49,807,6.071871127633209
San Marcos Springs,36,1961-08-01,1964-07-01,120.62463554449094,0,0,50,807,6.195786864931847
San Marcos Springs,48,2022-07-01,2026-06-01,93.24152718187757,1,0,1,795,0.12578616352201258
San Marcos Springs,48,2022-08-01,2026-07-01,93.50564008510338,1,0,2,795,0.25157232704402516
San Marcos Springs,48,2022-06-01,2026-05-01,93.53180495965535,1,0,3,795,0.37735849056603776
San Marcos Springs,48,2022-05-01,2026-04-01,94.37387485212847,1,0,4,795,0.5031446540880503
San Marcos Springs,48,2022-04-01,2026-03-01,95.80304151879514,1,0,5,795,0.628930817610063
San Marcos Springs,48,2022-03-01,2026-02-01,97.74860603492417,1,0,6,795,0.7547169811320755
San Marcos Springs,48,2022-02-01,2026-01-01,99.5975643682575,1,0,7,795,0.8805031446540881
San Marcos Springs,48,2022-01-01,2025-12-01,101.18022565858008,1,0,8,795,1.0062893081761006
San Marcos Springs,48,2021-12-01,2025-11-01,103.16544071234352,1,0,9,795,1.1320754716981132
San Marcos Springs,48,2021-11-01,2025-10-01,105.65849626789908,1,0,10,795,1.257861635220126
San Marcos Springs,48,2021-10-01,2025-09-01,107.5402166980066,1,0,11,795,1.3836477987421385
San Marcos Springs,48,2021-09-01,2025-08-01,108.68605003133993,1,0,12,795,1.509433962264151
San Marcos Springs,48,2021-08-01,2025-07-01,109.93201777327542,1,0,13,795,1.6352201257861636
San Marcos Springs,48,2021-07-01,2025-06-01,111.26266293456574,1,0,14,795,1.7610062893081762
San Marcos Springs,48,2021-06-01,2025-05-01,112.8244684901213,1,0,15,795,1.8867924528301887
San Marcos Springs,48,2021-05-01,2025-04-01,113.92997924280947,1,0,16,795,2.0125786163522013
San Marcos Springs,48,2021-04-01,2025-03-01,114.25636813169837,1,0,17,795,2.138364779874214
San Marcos Springs,48,2021-03-01,2025-02-01,114.72948641126825,1,0,18,795,2.2641509433962264
San Marcos Springs,48,2021-02-01,2025-01-01,115.26892093507777,1,0,19,795,2.3899371069182394
San Marcos Springs,48,2021-01-01,2024-12-01,115.98800695658315,1,0,20,795,2.515723270440252
San Marcos Springs,48,2020-12-01,2024-11-01,116.7742972791638,1,0,21,795,2.6415094339622645
San Marcos Springs,48,2020-11-01,2024-10-01,117.80068616805269,1,0,22,795,2.767295597484277
San Marcos Springs,48,2020-10-01,2024-09-01,119.01977218955807,1,0,23,795,2.8930817610062896
San Marcos Springs,48,2020-09-01,2024-08-01,119.93227218955806,1,0,24,795,3.018867924528302
San Marcos Springs,48,2020-08-01,2024-07-01,120.74544423256881,1,0,25,795,3.1446540880503147
San Marcos Springs,48,2020-07-01,2024-06-01,122.01090122181613,1,0,26,795,3.270440251572327
San Marcos Springs,48,2020-06-01,2024-05-01,123.6650678884828,1,0,27,795,3.3962264150943398
San Marcos Springs,48,2020-05-01,2024-04-01,124.43993347988064,1,0,28,795,3.5220125786163523
San Marcos Springs,48,2020-02-01,2024-01-01,124.4889200081219,1,0,29,795,3.647798742138365
San Marcos Springs,48,2020-03-01,2024-02-01,124.85601770927133,1,0,30,795,3.7735849056603774
San Marcos Springs,48,2020-04-01,2024-03-01,124.90104459099176,1,0,31,795,3.89937106918239
San Marcos Springs,48,1961-06-01,1965-05-01,125.48948600296626,0,0,32,795,4.0251572327044025
San Marcos Springs,48,2020-01-01,2023-12-01,125.60451140597137,1,0,33,795,4.150943396226415
San Marcos Springs,48,1961-05-01,1965-04-01,125.78182471264368,0,0,34,795,4.276729559748428
San Marcos Springs,48,1961-12-01,1965-11-01,125.97808367321716,0,0,35,795,4.40251572327044
San Marcos Springs,48,1961-07-01,1965-06-01,126.08670822518847,0,0,36,795,4.528301886792453
San Marcos Springs,48,1961-11-01,1965-10-01,126.3176670065505,0,0,37,795,4.654088050314465
San Marcos Springs,48,1961-08-01,1965-07-01,126.44557919293041,0,0,38,795,4.779874213836479
San Marcos Springs,48,1961-09-01,1965-08-01,126.50203080583364,0,0,39,795,4.905660377358491
San Marcos Springs,48,1961-10-01,1965-09-01,126.51591969472253,0,0,40,795,5.031446540880504
San Marcos Springs,48,1961-04-01,1965-03-01,126.94710249042146,0,0,41,795,5.157232704402516
San Marcos Springs,48,1962-01-01,1965-12-01,126.96128259794834,0,0,42,795,5.283018867924529
San Marcos Springs,48,2019-12-01,2023-11-01,127.28797914790684,1,0,43,795,5.4088050314465415
San Marcos Springs,48,1962-02-01,1966-01-01,127.96934711407737,0,0,44,795,5.534591194968554
San Marcos Springs,48,1961-03-01,1965-02-01,128.12048958719564,0,0,45,795,5.660377358490567
San Marcos Springs,48,1963-09-01,1967-08-01,128.59324784372407,0,0,46,795,5.786163522012579
San Marcos Springs,48,1963-10-01,1967-09-01,128.84324784372407,0,0,47,795,5.911949685534592
San Marcos Springs,48,1962-03-01,1966-02-01,128.8495554474107,0,0,48,795,6.037735849056604
San Marcos Springs,48,1963-08-01,1967-07-01,128.8970112845843,0,0,49,795,6.163522012578617
San Marcos Springs,48,2019-11-01,2023-10-01,129.15672914790684,1,0,50,795,6.289308176100629
San Marcos Springs,60,2021-08-01,2026-07-01,105.62395779260908,1,0,1,783,0.1277139208173691
San Marcos Springs,60,2021-07-01,2026-06-01,106.54653843777037,1,0,2,783,0.2554278416347382
San Marcos Springs,60,2021-06-01,2026-05-01,107.82876065999258,1,0,3,783,0.38314176245210724
San Marcos Springs,60,2021-05-01,2026-04-01,108.65618001483129,1,0,4,783,0.5108556832694764
San Marcos Springs,60,2021-04-01,2026-03-01,109.06006890372018,1,0,5,783,0.6385696040868455
San Marcos Springs,60,2021-03-01,2026-02-01,109.59340223705351,1,0,6,783,0.7662835249042145
San Marcos Springs,60,2021-02-01,2026-01-01,110.09518795133923,1,0,7,783,0.8939974457215836
San Marcos Springs,60,2021-01-01,2025-12-01,110.66185461800589,1,0,8,783,1.0217113665389528
San Marcos Springs,60,2020-12-01,2025-11-01,111.3355105319844,1,0,9,783,1.1494252873563218
San Marcos Springs,60,2020-11-01,2025-10-01,112.09106608753994,1,0,10,783,1.277139208173691
San Marcos Springs,60,2020-10-01,2025-09-01,113.04698006603456,1,0,11,783,1.40485312899106
San Marcos Springs,60,2020-09-01,2025-08-01,113.78586895492346,1,0,12,783,1.532567049808429
San Marcos Springs,60,2020-08-01,2025-07-01,114.43801949255787,1,0,13,783,1.6602809706257982
San Marcos Springs,60,2020-07-01,2025-06-01,115.50791196567614,1,0,14,783,1.7879948914431671
San Marcos Springs,60,2020-06-01,2025-05-01,117.09402307678725,1,0,15,783,1.9157088122605364
San Marcos Springs,60,2020-05-01,2025-04-01,118.44832415205607,1,0,16,783,2.0434227330779056
San Marcos Springs,60,2020-04-01,2025-03-01,119.44721304094496,1,0,17,783,2.1711366538952745
San Marcos Springs,60,2020-03-01,2025-02-01,120.49506250331055,1,0,18,783,2.2988505747126435
San Marcos Springs,60,2020-02-01,2025-01-01,121.59354361989512,1,0,19,783,2.4265644955300125
San Marcos Springs,60,2020-01-01,2024-12-01,122.85053286720695,1,0,20,783,2.554278416347382
San Marcos Springs,60,2019-12-01,2024-11-01,124.2134360930134,1,0,21,783,2.681992337164751
San Marcos Springs,60,2019-11-01,2024-10-01,125.80954720412451,1,0,22,783,2.80970625798212
San Marcos Springs,60,1962-11-01,1967-10-01,127.1512892632025,0,0,23,783,3.065134099616858
San Marcos Springs,60,1962-12-01,1967-11-01,127.1512892632025,0,0,23,783,3.065134099616858
San Marcos Springs,60,1963-01-01,1967-12-01,127.31257958578314,0,0,25,783,3.1928480204342273
San Marcos Springs,60,2019-10-01,2024-09-01,127.32836440842559,1,0,26,783,3.3205619412515963
San Marcos Springs,60,1962-10-01,1967-09-01,127.93623549976164,0,0,27,783,3.4482758620689653
San Marcos Springs,60,1963-02-01,1968-01-01,128.4211817363208,0,0,28,783,3.5759897828863343
San Marcos Springs,60,1962-09-01,1967-08-01,128.61179105531718,0,0,29,783,3.7037037037037033
San Marcos Springs,60,2019-09-01,2024-08-01,129.01503107509225,1,0,30,783,3.8314176245210727
San Marcos Springs,60,1962-08-01,1967-07-01,129.0639415929516,0,0,31,783,3.959131545338442
San Marcos Springs,60,1962-07-01,1967-06-01,129.44781256069354,0,0,32,783,4.086845466155811
San Marcos Springs,60,1962-06-01,1967-05-01,129.80114589402686,0,0,33,783,4.21455938697318
San Marcos Springs,60,1962-05-01,1967-04-01,130.2597480445645,0,0,34,783,4.342273307790549
San Marcos Springs,60,1962-04-01,1967-03-01,130.6336369334534,0,0,35,783,4.469987228607918
San Marcos Springs,60,1963-03-01,1968-02-01,130.69796745060648,0,0,36,783,4.597701149425287
San Marcos Springs,60,2019-08-01,2024-07-01,130.9015902148772,1,0,37,783,4.725415070242656
San Marcos Springs,60,1962-03-01,1967-02-01,131.1293358581846,0,0,38,783,4.853128991060025
San Marcos Springs,60,1962-02-01,1967-01-01,131.76266919151792,0,0,39,783,4.980842911877394
San Marcos Springs,60,1962-01-01,1966-12-01,132.3556799442061,0,0,40,783,5.108556832694764
San Marcos Springs,60,1963-04-01,1968-03-01,132.57108573017638,0,0,41,783,5.236270753512133
San Marcos Springs,60,2019-07-01,2024-06-01,132.89997731165138,1,0,42,783,5.363984674329502
San Marcos Springs,60,1961-12-01,1966-11-01,132.97718532055018,0,0,43,783,5.491698595146871
San Marcos Springs,60,1961-11-01,1966-10-01,133.53274087610572,0,0,44,783,5.61941251596424
San Marcos Springs,60,1961-10-01,1966-09-01,133.98381614492294,0,0,45,783,5.747126436781609
San Marcos Springs,60,1963-05-01,1968-04-01,134.2683079523986,0,0,46,783,5.874840357598978
San Marcos Springs,60,1961-09-01,1966-08-01,134.32270503381181,0,0,47,783,6.002554278416347
San Marcos Springs,60,1961-08-01,1966-07-01,134.81087707682258,0,0,48,783,6.130268199233716
San Marcos Springs,60,1961-07-01,1966-06-01,135.24528567897312,0,0,49,783,6.257982120051085
San Marcos Springs,60,2019-06-01,2024-05-01,135.4049773116514,1,0,50,783,6.385696040868455
